id,name,macroarea,latitude,longitude,iso639p3code,countries,is_isolate,family_id,family,status_code,status_label
kara1506,Kara,South America,,,,EC,False,uncl1493,Unclassifiable,6.0,extinct
guai1246,Guaicaro,South America,,,,AR,False,uncl1493,Unclassifiable,6.0,extinct
saca1239,Sacata,South America,,,,PE,False,uncl1493,Unclassifiable,6.0,extinct
cusa1237,Cusabo,North America,,,,US,False,uncl1493,Unclassifiable,,
camu1235,Camunic,Eurasia,,,xcc,IT,False,uncl1493,Unclassifiable,6.0,extinct
taba1269,Tabancal,South America,,,,PE,False,uncl1493,Unclassifiable,6.0,extinct
guti1235,Gutian,Eurasia,,,,IR,False,uncl1493,Unclassifiable,6.0,extinct
kass1244,Kassite,Eurasia,,,,IQ,False,uncl1493,Unclassifiable,,
kata1268,Katabaga,Papunesia,17.9509,121.544,ktq,PH,False,uncl1493,Unclassifiable,6.0,extinct
pata1255,Patagon,South America,,,,PE,False,uncl1493,Unclassifiable,6.0,extinct
baen1237,Baenan,South America,-15.352491,-39.5552237,,BR,False,uncl1493,Unclassifiable,6.0,extinct
paca1243,Pacahuaras-Castillo,South America,,,,BO,False,uncl1493,Unclassifiable,6.0,extinct
natu1248,Natú,South America,-10.1856656,-36.8493409,,BR,False,uncl1493,Unclassifiable,6.0,extinct
temb1278,Tembey,South America,-26.4819663,-55.1291115,,BR,False,uncl1493,Unclassifiable,6.0,extinct
arac1235,Aracaju,South America,,,,BR,False,uncl1493,Unclassifiable,6.0,extinct
eteo1240,Eteocypriot,Eurasia,34.72103,33.1189,ecy,CY,False,uncl1493,Unclassifiable,6.0,extinct
erie1238,Erie,North America,42.158,-79.64,,US,False,uncl1493,Unclassifiable,6.0,extinct
wenr1236,Wenro,North America,43.14,-78.475563,,US,False,uncl1493,Unclassifiable,6.0,extinct
poya1239,Poya,South America,,,,AR,False,uncl1493,Unclassifiable,6.0,extinct
naol1234,Naolan,North America,,,,MX,False,uncl1493,Unclassifiable,6.0,extinct
monq1236,Monqui,North America,,,,MX,False,uncl1493,Unclassifiable,6.0,extinct
dege1245,Degere,Africa,,,,KE,False,uncl1493,Unclassifiable,6.0,extinct
sere1258,Serengeti Dorobo,Africa,,,,TZ,False,uncl1493,Unclassifiable,,
amot1239,Amotomanco,North America,,,,MX,False,uncl1493,Unclassifiable,,
sans1265,Sansimoniano,South America,,,,BO,False,uncl1493,Unclassifiable,6.0,extinct
cuev1238,Cueva,North America,8.268235,-78.184569,,PA,False,uncl1493,Unclassifiable,6.0,extinct
jeni1237,Jenipapo-Kanindé,South America,,,,BR,False,uncl1493,Unclassifiable,6.0,extinct
sout2466,South-Arabian-Unknown-k,Eurasia,,,,SA,False,uncl1493,Unclassifiable,6.0,extinct
past1243,Pasto,South America,,,,EC,False,uncl1493,Unclassifiable,6.0,extinct
quin1252,Quinigua,North America,,,,MX,False,uncl1493,Unclassifiable,6.0,extinct
urup1235,Uru-Pa-In,South America,-11.2946,-62.7226,urp,BR,False,uncl1493,Unclassifiable,1.0,not endangered
panc1242,Panche,South America,,,,CO,False,uncl1493,Unclassifiable,6.0,extinct
anci1248,Ancient Ligurian,Eurasia,,,xlg,IT,False,uncl1493,Unclassifiable,6.0,extinct
uruc1243,Urucucús,South America,,,,BR,False,uncl1493,Unclassifiable,6.0,extinct
panz1235,Panzaleo,South America,,,,BR,False,uncl1493,Unclassifiable,6.0,extinct
sill1240,Silla,Eurasia,,,,KR,False,uncl1493,Unclassifiable,6.0,extinct
quil1251,Quillacinga,South America,,,,CO,False,uncl1493,Unclassifiable,6.0,extinct
fayj1234,Fayjatases,South America,,,,CL,False,uncl1493,Unclassifiable,6.0,extinct
coli1235,Colima,South America,,,,CO,False,uncl1493,Unclassifiable,6.0,extinct
pija1235,Pijao,South America,0.49999,-75.3333,pij,CO,False,uncl1493,Unclassifiable,6.0,extinct
quin1236,Quinqui,Eurasia,40.2638,-3.68704,quq,ES,False,uncl1493,Unclassifiable,6.0,extinct
mang1422,Mangree,Africa,,,,CI,False,uncl1493,Unclassifiable,,
tara1303,Tarairiu,South America,-5.6988166,-36.1576346,,BR,False,uncl1493,Unclassifiable,6.0,extinct
pamu1240,Pamunkey,North America,,,,US,False,uncl1493,Unclassifiable,,
sicu1234,Sicula,Eurasia,37.533968,14.84133,scx,IT,False,uncl1493,Unclassifiable,6.0,extinct
chac1253,Chacha,South America,,,,PE,False,uncl1493,Unclassifiable,6.0,extinct
game1240,Gamela of Viana,South America,-3.2913381,-45.1835185,,BR,False,uncl1493,Unclassifiable,6.0,extinct
quep1238,Quepos,North America,,,,CR,False,uncl1493,Unclassifiable,6.0,extinct
neut1237,Neutral-Atiouandaronk,North America,,,,US,False,uncl1493,Unclassifiable,6.0,extinct
okwa1236,Okwa,Africa,,,,GH,False,uncl1493,Unclassifiable,6.0,extinct
pita1243,Pitaguary,South America,,,,BR,False,uncl1493,Unclassifiable,6.0,extinct
waka1282,Wakabunga,Australia,-20.82138,139.05905,wwb,AU,False,uncl1493,Unclassifiable,6.0,extinct
peri1250,Pericú,North America,23.316718,-109.614813,,MX,False,uncl1493,Unclassifiable,6.0,extinct
yana1258,Yanacona,South America,,,,CO,False,uncl1493,Unclassifiable,6.0,extinct
aran1265,Aranama,North America,28.65425,-97.38526,xrt,US,False,uncl1493,Unclassifiable,6.0,extinct
kain1277,Kainuu Saami,Eurasia,,,,FI,False,uncl1493,Unclassifiable,6.0,extinct
raet1238,Raetic,Eurasia,,,xrr,IT,False,uncl1493,Unclassifiable,6.0,extinct
quig1235,Quignam,South America,-8.099583,-79.053383,,PE,False,uncl1493,Unclassifiable,6.0,extinct
hoxa1234,Hoxa,South America,,,,CO,False,uncl1493,Unclassifiable,6.0,extinct
uamu1236,Uamué,South America,-8.49999,-38.75,uam,BR,False,uncl1493,Unclassifiable,6.0,extinct
tait1247,Cushitic Taita,Africa,,,,KE,False,uncl1493,Unclassifiable,6.0,extinct
kaim1235,Kaimbé,South America,-10.4795944,-39.0262926,xai,BR,False,uncl1493,Unclassifiable,6.0,extinct
tart1237,Tartessian,Eurasia,37.23754,-8.12394,txr,PT,False,uncl1493,Unclassifiable,6.0,extinct
idab1234,Idabaez,South America,,,,CO,False,uncl1493,Unclassifiable,6.0,extinct
mang1364,Mangio,Africa,,,,ET,False,uncl1493,Unclassifiable,,
mino1236,Minoan,Eurasia,35.2072,24.99936,omn,GR,False,uncl1493,Unclassifiable,6.0,extinct
illy1234,Illyrian,Eurasia,43.0,18.0,xil,AL,False,uncl1493,Unclassifiable,6.0,extinct
wavu1234,Wawu-II,Africa,,,,TG,False,uncl1493,Unclassifiable,6.0,extinct
catu1242,Catuquinaru-Bach,South America,-8.20712,-70.13971,,BR,False,uncl1493,Unclassifiable,6.0,extinct
numi1241,Numidian,Africa,,,nxm,LY,False,uncl1493,Unclassifiable,6.0,extinct
tapa1261,Tapajó,South America,,,,BR,False,uncl1493,Unclassifiable,6.0,extinct
eteo1236,Eteocretan,Eurasia,,,ecr,GR,False,uncl1493,Unclassifiable,6.0,extinct
copa1238,Copallen,South America,,,,PE,False,uncl1493,Unclassifiable,6.0,extinct
mara1417,Marau Wawa,Papunesia,-10.825887,162.1901,,SB,False,uncl1493,Unclassifiable,6.0,extinct
xoco1235,Xoco,South America,-7.633768,-38.6336387,,BR,False,uncl1493,Unclassifiable,6.0,extinct
pict1238,Pictish,Eurasia,56.374,-3.9,xpi,GB,False,uncl1493,Unclassifiable,6.0,extinct
dama1262,Dama (Sierra Leone),Africa,,,,SL,False,uncl1493,Unclassifiable,6.0,extinct
muel1234,Muellamues,South America,,,,CO,False,uncl1493,Unclassifiable,6.0,extinct
cara1245,Carabayo,South America,-1.7922,-69.9099,cby,CO,False,uncl1493,Unclassifiable,2.0,threatened
kogu1234,Koguryo,Eurasia,,,zkg,KR,False,uncl1493,Unclassifiable,6.0,extinct
gail1235,Gail,Africa,-28.77,26.895,gic,ZA,False,uncl1493,Unclassifiable,6.0,extinct
vazi1234,Vazimba,Africa,,,,MG,False,uncl1493,Unclassifiable,,
chho1235,Chholo,South America,,,,BO,False,uncl1493,Unclassifiable,,
kake1234,Kakesio Dorobo,Africa,,,,TZ,False,uncl1493,Unclassifiable,,
hamb1239,Hamba NW of Nachingwea south of Mbemkuru River,Africa,,,,TZ,False,uncl1493,Unclassifiable,6.0,extinct
nort1401,North Picene,Eurasia,,,nrp,ES,False,uncl1493,Unclassifiable,6.0,extinct
cacu1241,Kakua,South America,0.88778,-69.5659,cbv,CO,False,kaku1242,Kakua-Nukak,3.0,shifting
nuka1242,Nukak Makú,South America,2.65939,-71.4629,mbr,CO,False,kaku1242,Kakua-Nukak,3.0,shifting
gunw1252,Bininj Kun-Wok,Australia,-12.3398,133.358,gup,AU,False,gunw1250,Gunwinyguan,3.0,shifting
ngal1292,Ngalkbun,Australia,-13.9783,133.936,ngk,AU,False,gunw1250,Gunwinyguan,5.0,nearly extinct
kunb1251,Kunbarlang,Australia,-11.9133,133.723,wlg,AU,False,gunw1250,Gunwinyguan,6.0,extinct
chan1296,Chaná,South America,-33.69,-57.78,,UY,False,char1238,Charruan,6.0,extinct
guen1235,Güenoa,South America,-33.810189,-54.473877,,UY,False,char1238,Charruan,6.0,extinct
char1240,Charrúa,South America,-34.9,-56.16,,UY,False,char1238,Charruan,6.0,extinct
misk1235,Mískito,North America,15.1576,-84.2942,miq,HN;NI,False,misu1242,Misumalpan,1.0,not endangered
lard1243,Lardil,Australia,-16.56152,139.4343,lbz,AU,False,tang1340,Tangkic,5.0,nearly extinct
mika1239,Mikasuki,North America,31.5,-84.0,mik,US,False,musk1252,Muskogean,3.0,shifting
cree1270,Creek,North America,31.0,-87.5,mus,US,False,musk1252,Muskogean,4.0,moribund
taih1245,Tai Pao (Retired),Eurasia,19.1282,104.225,thc,LA;VN,False,book1242,Bookkeeping,,
muji1236,Muji Yi,,,,ymj,,False,book1242,Bookkeeping,,
laht1236,Lahta Karen,Eurasia,20.1797,97.3791,kvt,MM,False,book1242,Bookkeeping,1.0,not endangered
oldp1255,Old Persian,,,,ope,,False,book1242,Bookkeeping,,
dume1236,Dume,Africa,,,,ET,False,book1242,Bookkeeping,,
kich1267,"K'iche', Joyabaj",North America,,,quj,GT,False,book1242,Bookkeeping,,
patl1234,Patla-Chicontla Totonac,,,,tot,,False,book1242,Bookkeeping,,
kung1262,Kunggara,Australia,-17.62553,141.1441,kvs,AU,False,book1242,Bookkeeping,5.0,nearly extinct
ayic1234,Ayi (China),Eurasia,27.1213,98.8684,ayx,CN,False,book1242,Bookkeeping,,
puto1237,Putoh,Papunesia,3.42467,116.443,put,ID,False,book1242,Bookkeeping,2.0,threatened
kuku1279,Kuku-Mangk,Australia,-14.2866,141.824,xmq,AU,False,book1242,Bookkeeping,6.0,extinct
sout3221,Southern Zhuang,,,,ccy,,False,book1242,Bookkeeping,,
mamt1234,"Mam, Tajumulco",North America,,,mpf,MX,False,book1242,Bookkeeping,,
rufi1234,Rufiji,Africa,-7.99059,38.7133,rui,TZ,False,book1242,Bookkeeping,1.0,not endangered
ahir1243,Ahirani,Eurasia,21.552,73.685,ahr,IN,False,book1242,Bookkeeping,1.0,not endangered
mada1299,Madang (Malaysia),,,,mqd,,False,book1242,Bookkeeping,,
tzel1255,"Tzeltal, Bachajón",North America,16.64,-92.28,tzb,MX,False,book1242,Bookkeeping,,
chip1236,Chipiajes,South America,3.08332,-71.1667,cbe,CO,False,book1242,Bookkeeping,6.0,extinct
kaqc1273,"Kaqchikel, Eastern",North America,14.47,-90.99,cke,GT,False,book1242,Bookkeeping,,
jiar1242,Jiarong,,,,,,False,book1242,Bookkeeping,,
buma1247,Bumang,Eurasia,23.02,103.34,bvp,CN,False,book1242,Bookkeeping,3.0,shifting
tand1259,Tanda,Papunesia,-5.744131,146.607144,,PG,False,book1242,Bookkeeping,5.0,nearly extinct
tare1239,Tareng,Eurasia,15.4928,107.296,tgr,LA;VN,False,book1242,Bookkeeping,1.0,not endangered
sans1276,Sansu,Eurasia,21.6402,100.099,sca,MM,False,book1242,Bookkeeping,,
bana1306,Banawá,,,,bnh,,False,book1242,Bookkeeping,,
kaha1240,Kahayan,,,,xah,,False,book1242,Bookkeeping,,
onte1239,Ontenu,Papunesia,-6.45912,145.765,ont,PG,False,book1242,Bookkeeping,3.0,shifting
nort3144,Northwestern Tamang,Eurasia,27.9087,85.1648,tmk,NP,False,book1242,Bookkeeping,1.0,not endangered
huas1256,"Huastec, Southeastern",North America,21.34901,-98.22951,hsf,MX,False,book1242,Bookkeeping,3.0,shifting
jaka1246,"Jakalteko, Western",North America,,,jai,GT;MX,False,book1242,Bookkeeping,,
cauc1241,Cauca,South America,2.09246,-75.87725,cca,CO,False,book1242,Bookkeeping,6.0,extinct
yamp1243,Yamphe,Eurasia,27.6069,87.1309,yma,NP,False,book1242,Bookkeeping,,
suba1254,Suba (Retired),,,,suh,,False,book1242,Bookkeeping,,
yari1235,Yarí,South America,1.43017,-74.3715,yri,CO,False,book1242,Bookkeeping,,
sout3223,Sierra Negra Nahuatl-Southeastern Puebla Nahuatl,,,,nhs,,False,book1242,Bookkeeping,,
pray1239,Pray 3,Eurasia,19.4306,101.021,pry,LA;TH,False,book1242,Bookkeeping,,
nupb1238,Nupbikha,Eurasia,27.4301,90.534,npb,BT,False,book1242,Bookkeeping,2.0,threatened
taen1234,Taensa,North America,,,,US,False,book1242,Bookkeeping,,
yang1301,Yangbye,Eurasia,18.524,94.2543,ybd,MM,False,book1242,Bookkeeping,,
chau1262,Chaungtha,Eurasia,20.0653,96.2457,ccq,MM,False,book1242,Bookkeeping,,
tape1236,Tapeba,South America,-4.99999,-40.3333,tbb,BR,False,book1242,Bookkeeping,6.0,extinct
west2863,Western Frisian (Retired),,,,fri,,False,book1242,Bookkeeping,,
buxi1237,Buxinhua,,,,bxt,,False,book1242,Bookkeeping,,
rawa1268,Rawas (Retired),,,,rws,,False,book1242,Bookkeeping,,
urad1239,Uradhi,Australia,-12.0679,142.135,urf,AU,False,book1242,Bookkeeping,6.0,extinct
omat1240,Omati,Papunesia,-7.39808,144.005,mgx,PG,False,book1242,Bookkeeping,,
bhal1245,Bhalay,Eurasia,21.2665,77.8268,bhx,IN,False,book1242,Bookkeeping,1.0,not endangered
soul1243,Souletin Basque,,,,bsz,,False,book1242,Bookkeeping,,
maha1308,Mahakam Kenyah,,,,xkm,,False,book1242,Bookkeeping,,
piru1241,Piru,Papunesia,-3.05368,128.197,ppr,ID,False,book1242,Bookkeeping,4.0,moribund
aghu1256,Aghu Tharnggalu (Retired),Australia,-15.0,144.0,gtu,AU,False,book1242,Bookkeeping,6.0,extinct
vatr1237,Vatrata,Papunesia,-13.83,167.42,vlr,VU,False,book1242,Bookkeeping,,
kofa1236,Kofa,Africa,9.76068,12.8757,kso,NG,False,book1242,Bookkeeping,2.0,threatened
kuan1250,Kuanhua,Eurasia,21.9802,101.158,xnh,CN,False,book1242,Bookkeeping,3.0,shifting
gamo1244,Gamo-Gofa-Dawro,Africa,6.57645,37.1381,gmo,ET,False,book1242,Bookkeeping,,
mund1339,Mundari (Retired),,,,muw,,False,book1242,Bookkeeping,,
beti1250,Beti (Cameroon),Africa,3.22265,11.6896,btb,CM,False,book1242,Bookkeeping,,
sout3225,Southern Marakwet,,,,tle,,False,book1242,Bookkeeping,,
chuj1251,"Chuj, Ixtatán",North America,,,cnm,GT;MX,False,book1242,Bookkeeping,,
bemb1258,Bemba (Democratic Republic of Congo),Africa,-10.0,28.08,bmy,CD,False,book1242,Bookkeeping,,
oung1238,!O!ung,Africa,-15.3,14.35,oun,AO;NA,False,book1242,Bookkeeping,,
ihie1238,Ihievbe,Africa,7.00917,6.08581,ihi,NG,False,book1242,Bookkeeping,1.0,not endangered
mawa1268,Mawakwa,South America,3.11,-66.238404,,VE,False,book1242,Bookkeeping,6.0,extinct
yaum1238,Yauma,Africa,-15.821495,21.881345,yax,AO;ZM,False,book1242,Bookkeeping,2.0,threatened
saka1300,Sakan,,,,xsk,,False,book1242,Bookkeeping,,
land1262,Land Dayak (Retired),,,,dyk,,False,book1242,Bookkeeping,,
nyen1255,Nyeng,Africa,,,nfg,NG,False,book1242,Bookkeeping,,
kior1239,Kiorr,Eurasia,21.0684,101.211,xko,LA;MM,False,book1242,Bookkeeping,2.0,threatened
takp1246,Takpa (Retired),Eurasia,28.1652,88.4254,tkk,CN,False,book1242,Bookkeeping,,
puwa1234,Puwa Yi,,,,ypw,,False,book1242,Bookkeeping,,
puko1234,Pu Ko,Eurasia,20.2551,101.731,puk,LA,False,book1242,Bookkeeping,,
kaqc1274,"Kaqchikel, Southern",North America,14.47,-90.99,ckf,GT,False,book1242,Bookkeeping,,
ahea1240,Ahe,,,,ahe,,False,book1242,Bookkeeping,,
tawa1289,Tawang Monpa,Eurasia,27.7686,92.1838,twm,BT;CN;IN,False,book1242,Bookkeeping,3.0,shifting
lumb1250,Lumba-Yakkha,Eurasia,27.232,87.3146,luu,NP,False,book1242,Bookkeeping,2.0,threatened
odut1238,Odut,Africa,5.20317,8.27253,oda,NG,False,book1242,Bookkeeping,4.0,moribund
auve1240,Auvergnat,,,,auv,,False,book1242,Bookkeeping,,
baga1271,Baga Kaloum,Africa,9.951,-12.887,bqf,GN,False,book1242,Bookkeeping,6.0,extinct
palu1254,Palu,Eurasia,18.5,97.1666,pbz,MM,False,book1242,Bookkeeping,,
song1304,Songa,Africa,-4.01205,26.016,sgo,CD,False,book1242,Bookkeeping,,
cagu1236,Cagua,South America,3.99999,-74.0,cbh,CO,False,book1242,Bookkeeping,6.0,extinct
lema1244,Lematang,,,,lmt,,False,book1242,Bookkeeping,,
poqo1257,"Poqomam, Eastern",North America,,,poa,GT,False,book1242,Bookkeeping,,
cume1234,Cumeral,South America,2.83332,-69.5,cum,CO,False,book1242,Bookkeeping,6.0,extinct
nort3249,Northern Zhuang,,,,ccx,,False,book1242,Bookkeeping,,
chol1285,"Chol, Tila",North America,17.49,-92.47,cti,MX,False,book1242,Bookkeeping,,
nyad1241,Nyadu,,,,nxj,,False,book1242,Bookkeeping,,
kich1264,"K'iche', Cunén",North America,,,cun,GT,False,book1242,Bookkeeping,,
mali1288,Malinguat,Papunesia,,,sic,PG,False,book1242,Bookkeeping,,
tzot1264,"Tzotzil, Zinacantán",North America,16.64,-92.74,tzz,MX,False,book1242,Bookkeeping,,
kabi1264,Kabixí,South America,-14.2403,-58.9931,xbx,BR,False,book1242,Bookkeeping,6.0,extinct
nort3250,North Korowai,,,,krg,,False,book1242,Bookkeeping,,
ward1243,Warduji,Eurasia,36.6083,71.1475,wrd,AF,False,book1242,Bookkeeping,1.0,not endangered
nucl1668,Katukína,South America,-8.19121,-70.3822,kav,BR,False,book1242,Bookkeeping,6.0,extinct
samr1245,Samre of Siem Reap,Eurasia,13.479,103.978,sxm,KH;TH,False,book1242,Bookkeeping,5.0,nearly extinct
kukn1238,Kukna,Eurasia,20.5657,73.5713,kex,IN,False,book1242,Bookkeeping,1.0,not endangered
puim1234,Puimei Naga,Eurasia,25.2973,93.7344,npu,IN,False,book1242,Bookkeeping,1.0,not endangered
kahu1242,Kahumamahon Saluan,,,,slb,,False,book1242,Bookkeeping,,
puru1262,Purum (Retired),Eurasia,24.662,93.982,puz,IN,False,book1242,Bookkeeping,,
bain1260,Bainouk-Samik,Africa,12.5053,-15.9969,bcb,GW;SN,False,book1242,Bookkeeping,3.0,shifting
sind1280,Sindang Kelingi,,,,sdi,,False,book1242,Bookkeeping,,
toal1234,Toala',Papunesia,,,tlz,ID,False,book1242,Bookkeeping,,
alag1249,Alaguilac,North America,,,,GT,False,book1242,Bookkeeping,,
gowl1242,Gowlan,Eurasia,21.5096,77.2647,goj,IN,False,book1242,Bookkeeping,1.0,not endangered
nija1242,Nijadali,Australia,-22.85576,120.83057,nad,AU,False,book1242,Bookkeeping,5.0,nearly extinct
tush1243,Tushan Names,Eurasia,,,,IR,False,book1242,Bookkeeping,6.0,extinct
bika1251,Bikaru-Bragge,Papunesia,-4.86,142.945,bic,PG,False,book1242,Bookkeeping,3.0,shifting
ndon1252,Ndonde Hamba,Africa,-10.5584,38.1253,njd,TZ,False,book1242,Bookkeeping,2.0,threatened
prov1247,Provençal (Retired),,,,prv,,False,book1242,Bookkeeping,,
poqo1255,"Poqomam, Southern",North America,,,pou,GT,False,book1242,Bookkeeping,,
tzut1249,"Tz'utujil, Western",North America,,,tzt,GT,False,book1242,Bookkeeping,,
yidd1241,Yiddish Sign Language,Eurasia,31.7342,34.7818,yds,IL,False,book1242,Bookkeeping,,
lowe1441,Lower Pokomo,,,,poj,,False,book1242,Bookkeeping,,
nisi1239,Dafla,Eurasia,27.3708,93.1284,dap,IN,False,book1242,Bookkeeping,,
buya1245,Buya,Africa,-4.90828,26.298,byy,CD,False,book1242,Bookkeeping,,
ngom1265,Ngombe (Central African Republic),Africa,3.90658,15.2154,nmj,CF,False,book1242,Bookkeeping,3.0,shifting
khia1237,Khiamniungan Naga (Retired),,,,nky,,False,book1242,Bookkeeping,,
zarp1238,Zarphatic,Eurasia,45.5627,4.38771,zrp,FR,False,book1242,Bookkeeping,6.0,extinct
kamb1287,Kamba (Brazil),South America,-18.8333,-57.3333,xba,BR,False,book1242,Bookkeeping,,
gowl1241,Gowli,Eurasia,21.7726,77.3733,gok,IN,False,book1242,Bookkeeping,1.0,not endangered
sout3125,Southern Betsimisaraka Malagasy (Retired),Africa,-20.8687,48.1108,bjq,MG,False,book1242,Bookkeeping,,
tasm1247,Tasmanian,Australia,,,xtz,AU,False,book1242,Bookkeeping,6.0,extinct
khua1244,Khuai,Africa,,,,ZA,False,book1242,Bookkeeping,,
rajb1244,Rajbanshi (Retired),,,,rjb,,False,book1242,Bookkeeping,,
adap1234,Adap,Eurasia,27.141,90.3369,adp,BT,False,book1242,Bookkeeping,,
huas1255,"Huastec, San Luís Potosí",North America,21.34901,-98.22951,hva,MX,False,book1242,Bookkeeping,3.0,shifting
naxi1246,Naxi (Retired),Eurasia,27.45988,100.18172,nbf,CN,False,book1242,Bookkeeping,,
siki1239,Sikiana,South America,3.01294,-57.9221,sik,BR;SR;VE,False,book1242,Bookkeeping,3.0,shifting
band1337,Bandjigali,Australia,-30.0771,143.282,bjd,AU,False,book1242,Bookkeeping,,
sela1262,Selako,,,,skl,,False,book1242,Bookkeeping,,
baga1274,Baga Sobané,Africa,9.98865,-13.9054,bsv,GN,False,book1242,Bookkeeping,6.0,extinct
gela1261,Gelao,Eurasia,26.1545,106.235,gio,CN,False,book1242,Bookkeeping,,
adab1235,Adabe,Papunesia,-8.22674,125.576,adb,ID;TL,False,book1242,Bookkeeping,1.0,not endangered
chet1237,Chetco,North America,42.6864,-124.376,ctc,US,False,book1242,Bookkeeping,6.0,extinct
chak1275,Chakato,Africa,9.044733,9.503132,,NG,False,book1242,Bookkeeping,2.0,threatened
kuku1286,Kukura,South America,,,,BR,False,book1242,Bookkeeping,6.0,extinct
kaqc1276,"Kaqchikel, Santa María de Jesús",North America,14.47,-90.99,cki,GT,False,book1242,Bookkeeping,,
tlal1234,Tlalitzlipa Nahuatl,,,,nhj,,False,book1242,Bookkeeping,,
chor1275,Chorotega,North America,10.8154,-85.1228,cjr,CR,False,book1242,Bookkeeping,6.0,extinct
aiku1240,Aiku,,,,mzf,,False,book1242,Bookkeeping,,
amer1256,Amerax,,,,aex,,False,book1242,Bookkeeping,,
yars1234,Yarsun,Papunesia,-2.21222,139.472,yrs,ID,False,book1242,Bookkeeping,3.0,shifting
salc1238,Salchuq,Eurasia,37.0392,47.3487,slq,IR,False,book1242,Bookkeeping,6.0,extinct
uppe1424,Upper Tanudan Kalinga,Papunesia,17.2143,121.202,kgh,PH,False,book1242,Bookkeeping,,
foma1238,Foma,Africa,0.88032,24.3202,fom,CD,False,book1242,Bookkeeping,1.0,not endangered
belg1241,Belgian Sign Language,,,,bvs,,False,book1242,Bookkeeping,,
tome1239,Tomedes,South America,3.24999,-69.6666,toe,CO,False,book1242,Bookkeeping,6.0,extinct
yend1240,Yendang (Retired),Africa,9.0159,12.1396,yen,NG,False,book1242,Bookkeeping,,
koko1273,Koko Babangk,Australia,-15.82602,141.48016,okg,AU,False,book1242,Bookkeeping,6.0,extinct
kayu1244,Kayu Agung,,,,vky,,False,book1242,Bookkeeping,,
paoo1245,Pao,Eurasia,24.0622,80.9619,ppa,IN,False,book1242,Bookkeeping,,
ipek1240,Ipeka-Tapuia,,,,paj,,False,book1242,Bookkeeping,,
thee1240,The,Eurasia,14.6733,106.667,thx,LA,False,book1242,Bookkeeping,,
ying1248,Yinglish,,,,yib,,False,book1242,Bookkeeping,,
tarp1241,Sufrai,,,,suf,,False,book1242,Bookkeeping,,
ndeg1238,Nde-Gbite,Africa,7.065,10.47,ned,NG,False,book1242,Bookkeeping,1.0,not endangered
sang1338,Sangab Mandaya,Papunesia,7.39531,126.409,myt,PH,False,book1242,Bookkeeping,,
adug1238,Aduge,Africa,7.64567,6.13085,adu,NG,False,book1242,Bookkeeping,2.0,threatened
tzot1261,"Tzotzil, Huixtán",North America,16.64,-92.74,tzu,MX,False,book1242,Bookkeeping,,
kari1309,Karipuna do Amapa,South America,-2.92,-52.42,kgm,BR,False,book1242,Bookkeeping,6.0,extinct
nand1263,Nand,Eurasia,,,,,False,book1242,Bookkeeping,,
mams1234,"Mam, Southern",North America,,,mms,GT,False,book1242,Bookkeeping,,
buso1242,Buso,Africa,12.5008,17.6011,bso,TD,False,book1242,Bookkeeping,4.0,moribund
orok1270,Orokaiva (Retired),,,,ork,,False,book1242,Bookkeeping,,
elpa1240,Elpaputih,Papunesia,-3.078,128.263,elp,ID,False,book1242,Bookkeeping,,
buga1251,Bugan (Retired),Eurasia,,,bgh,CN,False,book1242,Bookkeeping,,
bubi1249,Bubia,Africa,4.02178,9.22304,bbx,CM,False,book1242,Bookkeeping,4.0,moribund
kaqc1277,"Kaqchikel, Akatenango Southwestern",North America,14.47,-90.99,ckk,GT,False,book1242,Bookkeeping,,
mahe1238,Mahei,Eurasia,21.6558,100.017,mja,CN,False,book1242,Bookkeeping,,
garr1261,Garreh-Ajuran,,,,ggh,,False,book1242,Bookkeeping,,
yang1292,Yangho,Africa,-1.92218,13.0213,ynh,GA,False,book1242,Bookkeeping,,
lang1333,Lang'e,Eurasia,,,yne,CN,False,book1242,Bookkeeping,1.0,not endangered
thul1247,Thu Lao,Eurasia,22.7528,104.251,tyl,VN,False,book1242,Bookkeeping,3.0,shifting
euro1250,Europanto,,,,eur,,False,book1242,Bookkeeping,,
kunf1238,Kunfal,,,,xuf,,False,book1242,Bookkeeping,,
mamt1235,"Mam, Todos Santos Cuchumatán",North America,,,mvj,GT;MX,False,book1242,Bookkeeping,,
amik1238,Amikoana,,,,akn,,False,book1242,Bookkeeping,,
